split,period_id,jurisdiction,txt_crisis,txt_alert,txt_action,txt_len,txt_has_release,txt_risk_class
train,j1dZWmlF,NY,6,2,8,133,1,ACTION
train,j1dZWmlF,OH,6,7,2,94,1,ALERT
train,j1dZWmlF,OK,0,0,0,0,0,UNKNOWN
train,j1dZWmlF,OR,7,7,11,161,1,ACTION
train,j1dZWmlF,PA,0,0,0,0,0,UNKNOWN
train,j1dZWmlF,RI,0,0,0,0,0,UNKNOWN
train,j1dZWmlF,SC,8,8,6,167,1,CRISIS
train,j1dZWmlF,SD,8,2,21,224,1,ACTION
train,j1dZWmlF,TN,3,2,2,67,1,CRISIS
train,j1dZWmlF,TX,5,7,3,97,1,ALERT
train,j1dZWmlF,UT,11,7,24,256,1,ACTION
train,j1dZWmlF,VA,0,0,0,0,0,UNKNOWN
train,j1dZWmlF,VT,6,7,2,94,1,ALERT
train,j1dZWmlF,WA,4,1,3,80,1,CRISIS
train,j1dZWmlF,WI,8,9,17,225,1,ACTION
train,j1dZWmlF,WV,3,1,4,73,1,ACTION
train,j1dZWmlF,WY,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,AK,3,0,10,84,1,ACTION
train,rX3aMRGn,AL,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,AR,8,7,12,180,1,ACTION
train,rX3aMRGn,AZ,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,CA,6,2,12,153,1,ACTION
train,rX3aMRGn,CO,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,CT,4,1,3,80,1,CRISIS
train,rX3aMRGn,DC,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,DE,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,FL,8,9,4,161,1,ALERT
train,rX3aMRGn,GA,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,HI,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,IA,6,0,14,167,1,ACTION
train,rX3aMRGn,ID,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,IL,9,2,14,231,1,ACTION
train,rX3aMRGn,IN,5,0,11,144,1,ACTION
train,rX3aMRGn,KS,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,KY,6,0,2,72,1,CRISIS
train,rX3aMRGn,LA,6,7,2,94,1,ALERT
train,rX3aMRGn,MA,6,1,10,131,1,ACTION
train,rX3aMRGn,MD,10,1,15,240,1,ACTION
train,rX3aMRGn,ME,3,0,3,80,1,CRISIS
train,rX3aMRGn,MI,3,0,11,87,1,ACTION
train,rX3aMRGn,MN,8,7,8,155,1,CRISIS
train,rX3aMRGn,MO,9,1,23,220,1,ACTION
train,rX3aMRGn,MS,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,MT,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,NC,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,ND,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,NE,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,NH,3,0,11,89,1,ACTION
train,rX3aMRGn,NJ,8,0,10,139,1,ACTION
train,rX3aMRGn,NM,3,2,2,69,1,CRISIS
train,rX3aMRGn,NV,8,7,6,177,1,CRISIS
train,rX3aMRGn,NY,9,0,3,151,1,CRISIS
train,rX3aMRGn,OH,8,1,15,211,1,ACTION
train,rX3aMRGn,OK,6,0,1,69,1,CRISIS
train,rX3aMRGn,OR,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,PA,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,RI,7,1,9,143,1,ACTION
train,rX3aMRGn,SC,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,SD,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,TN,4,8,2,143,1,ALERT
train,rX3aMRGn,TX,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,UT,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,VA,4,0,3,81,1,CRISIS
train,rX3aMRGn,VT,3,1,4,71,1,ACTION
train,rX3aMRGn,WA,0,0,0,0,0,UNKNOWN
train,rX3aMRGn,WI,5,7,3,96,1,ALERT
train,rX3aMRGn,WV,8,8,6,173,1,CRISIS
train,rX3aMRGn,WY,11,7,14,255,1,ACTION
train,aZFXT65l,AK,6,0,16,144,1,ACTION
train,aZFXT65l,AL,2,0,9,68,1,ACTION
train,aZFXT65l,AR,4,1,3,79,1,CRISIS
train,aZFXT65l,AZ,3,2,3,68,1,CRISIS
train,aZFXT65l,CA,3,1,4,70,1,ACTION
train,aZFXT65l,CO,4,0,3,84,1,CRISIS
train,aZFXT65l,CT,8,7,8,156,1,CRISIS
train,aZFXT65l,DC,3,0,6,60,1,ACTION
train,aZFXT65l,DE,3,0,10,85,1,ACTION
train,aZFXT65l,FL,6,1,10,132,1,ACTION
train,aZFXT65l,GA,0,0,0,0,0,UNKNOWN
train,aZFXT65l,HI,0,0,0,0,0,UNKNOWN
train,aZFXT65l,IA,3,2,3,70,1,CRISIS
train,aZFXT65l,ID,14,1,14,237,1,CRISIS
train,aZFXT65l,IL,8,2,7,152,1,CRISIS
train,aZFXT65l,IN,0,0,0,0,0,UNKNOWN
train,aZFXT65l,KS,9,0,11,156,1,ACTION
train,aZFXT65l,KY,9,10,10,227,1,ALERT
train,aZFXT65l,LA,0,0,0,0,0,UNKNOWN
train,aZFXT65l,MA,5,7,2,95,1,ALERT
train,aZFXT65l,MD,10,2,17,231,1,ACTION
train,aZFXT65l,ME,3,0,7,63,1,ACTION
train,aZFXT65l,MI,7,1,15,169,1,ACTION
train,aZFXT65l,MN,6,1,14,155,1,ACTION
train,aZFXT65l,MO,6,2,14,157,1,ACTION
train,aZFXT65l,MS,0,0,0,0,0,UNKNOWN
train,aZFXT65l,MT,0,0,0,0,0,UNKNOWN
train,aZFXT65l,NC,0,0,0,0,0,UNKNOWN
train,aZFXT65l,ND,6,2,14,161,1,ACTION
train,aZFXT65l,NE,5,0,21,157,1,ACTION
train,aZFXT65l,NH,4,9,6,143,1,ALERT
train,aZFXT65l,NJ,3,0,10,86,1,ACTION
train,aZFXT65l,NM,3,0,6,62,1,ACTION
train,aZFXT65l,NV,0,0,0,0,0,UNKNOWN
train,aZFXT65l,NY,6,1,14,160,1,ACTION
train,aZFXT65l,OH,6,0,1,68,1,CRISIS
train,aZFXT65l,OK,3,0,10,85,1,ACTION
train,aZFXT65l,OR,6,0,1,68,1,CRISIS
train,aZFXT65l,PA,2,0,9,67,1,ACTION
train,aZFXT65l,RI,9,8,6,169,1,CRISIS
train,aZFXT65l,SC,3,2,2,70,1,CRISIS
train,aZFXT65l,SD,5,7,2,98,1,ALERT
train,aZFXT65l,TN,8,7,8,154,1,CRISIS
train,aZFXT65l,TX,5,0,21,155,1,ACTION
train,aZFXT65l,UT,0,0,0,0,0,UNKNOWN
train,aZFXT65l,VA,8,1,23,220,1,ACTION
train,aZFXT65l,VT,3,2,2,67,1,CRISIS
train,aZFXT65l,WA,0,0,0,0,0,UNKNOWN
train,aZFXT65l,WI,7,1,12,131,1,ACTION
train,aZFXT65l,WV,3,0,10,89,1,ACTION
train,aZFXT65l,WY,6,7,2,94,1,ALERT
train,lfTz14iT,AK,0,0,0,0,0,UNKNOWN
train,lfTz14iT,AL,7,0,9,143,1,ACTION
train,lfTz14iT,AR,16,4,8,252,1,CRISIS
train,lfTz14iT,AZ,0,0,0,0,0,UNKNOWN
train,lfTz14iT,CA,10,2,14,174,1,ACTION
train,lfTz14iT,CO,7,2,4,93,1,CRISIS
train,lfTz14iT,CT,10,2,14,174,1,ACTION
train,lfTz14iT,DC,0,0,0,0,0,UNKNOWN
train,lfTz14iT,DE,12,4,5,173,1,CRISIS
train,lfTz14iT,FL,7,2,4,87,1,CRISIS
train,lfTz14iT,GA,0,0,0,0,0,UNKNOWN
train,lfTz14iT,HI,3,0,2,77,1,CRISIS
train,lfTz14iT,IA,0,0,0,0,0,UNKNOWN
train,lfTz14iT,ID,7,2,4,91,1,CRISIS
train,lfTz14iT,IL,6,3,2,79,1,CRISIS
train,lfTz14iT,IN,4,0,6,100,1,ACTION
train,lfTz14iT,KS,4,0,3,83,1,CRISIS
train,lfTz14iT,KY,7,1,13,180,1,ACTION
train,lfTz14iT,LA,6,3,2,78,1,CRISIS
train,lfTz14iT,MA,14,10,6,252,1,CRISIS
train,lfTz14iT,MD,9,4,3,94,1,CRISIS
train,lfTz14iT,ME,0,0,0,0,0,UNKNOWN
train,lfTz14iT,MI,0,0,0,0,0,UNKNOWN
train,lfTz14iT,MN,2,0,9,67,1,ACTION
train,lfTz14iT,MO,0,0,0,0,0,UNKNOWN
train,lfTz14iT,MS,0,0,0,0,0,UNKNOWN
train,lfTz14iT,MT,0,0,0,0,0,UNKNOWN
train,lfTz14iT,NC,15,7,7,181,1,CRISIS
train,lfTz14iT,ND,3,0,11,89,1,ACTION
train,lfTz14iT,NE,3,0,3,80,1,CRISIS
train,lfTz14iT,NH,19,4,10,259,1,CRISIS
train,lfTz14iT,NJ,14,11,5,193,1,CRISIS
train,lfTz14iT,NM,0,0,0,0,0,UNKNOWN
train,lfTz14iT,NV,10,2,9,173,1,CRISIS
train,lfTz14iT,NY,9,0,11,158,1,ACTION
train,lfTz14iT,OH,6,1,6,151,1,CRISIS
train,lfTz14iT,OK,13,1,15,225,1,ACTION
train,lfTz14iT,OR,6,7,2,94,1,ALERT
train,lfTz14iT,PA,0,0,0,0,0,UNKNOWN
train,lfTz14iT,RI,0,0,0,0,0,UNKNOWN
train,lfTz14iT,SC,0,0,0,0,0,UNKNOWN
train,lfTz14iT,SD,10,3,8,181,1,CRISIS
train,lfTz14iT,TN,2,0,3,72,1,ACTION
train,lfTz14iT,TX,11,3,10,234,1,CRISIS
train,lfTz14iT,UT,3,0,3,80,1,CRISIS
train,lfTz14iT,VA,0,0,0,0,0,UNKNOWN
train,lfTz14iT,VT,9,2,7,160,1,CRISIS
train,lfTz14iT,WA,6,7,2,95,1,ALERT
train,lfTz14iT,WI,9,0,5,147,1,CRISIS
train,lfTz14iT,WV,9,4,3,99,1,CRISIS
train,lfTz14iT,WY,8,7,4,171,1,CRISIS
train,OugqP9RF,AK,7,11,6,199,1,ALERT
train,OugqP9RF,AL,9,0,11,154,1,ACTION
train,OugqP9RF,AR,8,8,1,134,1,CRISIS
train,OugqP9RF,AZ,0,0,0,0,0,UNKNOWN
train,OugqP9RF,CA,11,8,7,197,1,CRISIS
train,OugqP9RF,CO,10,1,5,143,1,CRISIS
train,OugqP9RF,CT,6,7,2,96,1,ALERT
train,OugqP9RF,DC,0,0,0,0,0,UNKNOWN
train,OugqP9RF,DE,5,7,2,95,1,ALERT
train,OugqP9RF,FL,0,0,0,0,0,UNKNOWN
train,OugqP9RF,GA,6,0,1,69,1,CRISIS
train,OugqP9RF,HI,0,0,0,0,0,UNKNOWN
train,OugqP9RF,IA,3,0,7,63,1,ACTION
train,OugqP9RF,ID,7,1,13,167,1,ACTION
train,OugqP9RF,IL,4,1,3,80,1,CRISIS
train,OugqP9RF,IN,8,8,6,165,1,CRISIS
train,OugqP9RF,KS,4,1,3,81,1,CRISIS
train,OugqP9RF,KY,3,2,3,71,1,CRISIS
train,OugqP9RF,LA,2,0,9,67,1,ACTION
train,OugqP9RF,MA,4,1,3,80,1,CRISIS
train,OugqP9RF,MD,9,7,8,154,1,CRISIS
train,OugqP9RF,ME,5,7,3,97,1,ALERT
train,OugqP9RF,MI,9,3,17,222,1,ACTION
train,OugqP9RF,MN,5,7,2,95,1,ALERT
train,OugqP9RF,MO,5,7,3,98,1,ALERT
train,OugqP9RF,MS,0,0,0,0,0,UNKNOWN
train,OugqP9RF,MT,0,0,0,0,0,UNKNOWN
train,OugqP9RF,NC,3,0,11,89,1,ACTION
train,OugqP9RF,ND,0,0,0,0,0,UNKNOWN
train,OugqP9RF,NE,0,0,0,0,0,UNKNOWN
train,OugqP9RF,NH,0,0,0,0,0,UNKNOWN
train,OugqP9RF,NJ,0,0,0,0,0,UNKNOWN
train,OugqP9RF,NM,3,1,4,69,1,ACTION
train,OugqP9RF,NV,7,1,11,145,1,ACTION
train,OugqP9RF,NY,7,1,13,169,1,ACTION
train,OugqP9RF,OH,3,1,4,71,1,ACTION
train,OugqP9RF,OK,0,0,0,0,0,UNKNOWN
train,OugqP9RF,OR,3,1,4,69,1,ACTION
train,OugqP9RF,PA,7,2,7,146,1,CRISIS
train,OugqP9RF,RI,8,1,23,226,1,ACTION
train,OugqP9RF,SC,0,0,0,0,0,UNKNOWN
train,OugqP9RF,SD,6,2,12,155,1,ACTION
train,OugqP9RF,TN,6,0,1,68,1,CRISIS
train,OugqP9RF,TX,3,0,7,62,1,ACTION
train,OugqP9RF,UT,7,1,15,169,1,ACTION
train,OugqP9RF,VA,10,8,5,173,1,CRISIS
train,OugqP9RF,VT,5,7,2,95,1,ALERT
train,OugqP9RF,WA,6,0,1,69,1,CRISIS
train,OugqP9RF,WI,0,0,0,0,0,UNKNOWN
train,OugqP9RF,WV,3,0,6,65,1,ACTION
train,OugqP9RF,WY,9,0,7,128,1,CRISIS
train,jtUOZLP4,AK,2,0,9,67,1,ACTION
train,jtUOZLP4,AL,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,AR,3,0,10,84,1,ACTION
train,jtUOZLP4,AZ,4,0,4,82,1,CRISIS
train,jtUOZLP4,CA,6,3,2,79,1,CRISIS
train,jtUOZLP4,CO,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,CT,3,2,2,68,1,CRISIS
train,jtUOZLP4,DC,4,1,3,79,1,CRISIS
train,jtUOZLP4,DE,5,7,2,95,1,ALERT
train,jtUOZLP4,FL,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,GA,3,0,10,85,1,ACTION
train,jtUOZLP4,HI,6,7,2,94,1,ALERT
train,jtUOZLP4,IA,6,1,12,135,1,ACTION
train,jtUOZLP4,ID,5,7,2,97,1,ALERT
train,jtUOZLP4,IL,1,8,0,67,1,ALERT
train,jtUOZLP4,IN,3,0,10,84,1,ACTION
train,jtUOZLP4,KS,11,1,13,258,1,ACTION
train,jtUOZLP4,KY,6,3,3,82,1,CRISIS
train,jtUOZLP4,LA,3,2,2,67,1,CRISIS
train,jtUOZLP4,MA,11,4,6,168,1,CRISIS
train,jtUOZLP4,MD,4,0,6,100,1,ACTION
train,jtUOZLP4,ME,3,1,5,74,1,ACTION
train,jtUOZLP4,MI,4,1,4,82,1,CRISIS
train,jtUOZLP4,MN,9,7,14,235,1,ACTION
train,jtUOZLP4,MO,6,0,2,71,1,CRISIS
train,jtUOZLP4,MS,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,MT,7,0,15,173,1,ACTION
train,jtUOZLP4,NC,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,ND,4,1,4,84,1,CRISIS
train,jtUOZLP4,NE,3,0,11,87,1,ACTION
train,jtUOZLP4,NH,9,5,6,154,1,CRISIS
train,jtUOZLP4,NJ,8,1,9,183,1,ACTION
train,jtUOZLP4,NM,4,0,6,102,1,ACTION
train,jtUOZLP4,NV,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,NY,4,1,4,71,1,CRISIS
train,jtUOZLP4,OH,16,7,9,263,1,CRISIS
train,jtUOZLP4,OK,9,0,7,130,1,CRISIS
train,jtUOZLP4,OR,6,0,6,153,1,CRISIS
train,jtUOZLP4,PA,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,RI,4,0,6,102,1,ACTION
train,jtUOZLP4,SC,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,SD,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,TN,3,8,9,132,1,ACTION
train,jtUOZLP4,TX,8,0,6,144,1,CRISIS
train,jtUOZLP4,UT,13,0,17,242,1,ACTION
train,jtUOZLP4,VA,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,VT,0,0,0,0,0,UNKNOWN
train,jtUOZLP4,WA,3,0,10,85,1,ACTION
train,jtUOZLP4,WI,7,3,7,148,1,CRISIS
train,jtUOZLP4,WV,10,2,16,230,1,ACTION
train,jtUOZLP4,WY,8,0,9,181,1,ACTION
train,ePA08XXo,AK,17,12,4,227,1,CRISIS
train,ePA08XXo,AL,3,0,6,61,1,ACTION
train,ePA08XXo,AR,4,1,3,79,1,CRISIS
train,ePA08XXo,AZ,13,8,18,261,1,ACTION
train,ePA08XXo,CA,6,1,6,155,1,CRISIS
train,ePA08XXo,CO,0,0,0,0,0,UNKNOWN
train,ePA08XXo,CT,3,0,10,85,1,ACTION
train,ePA08XXo,DC,5,0,15,127,1,ACTION
train,ePA08XXo,DE,3,1,4,69,1,ACTION
train,ePA08XXo,FL,6,0,1,68,1,CRISIS
train,ePA08XXo,GA,19,12,8,270,1,CRISIS
train,ePA08XXo,HI,14,4,16,250,1,ACTION
train,ePA08XXo,IA,0,0,0,0,0,UNKNOWN
train,ePA08XXo,ID,10,7,11,233,1,ACTION
train,ePA08XXo,IL,11,0,10,203,1,CRISIS
train,ePA08XXo,IN,1,8,0,66,1,ALERT
train,ePA08XXo,KS,17,19,5,260,1,ALERT
train,ePA08XXo,KY,10,3,12,229,1,ACTION
train,ePA08XXo,LA,4,0,6,100,1,ACTION
train,ePA08XXo,MA,4,0,6,102,1,ACTION
train,ePA08XXo,MD,9,4,3,94,1,CRISIS
train,ePA08XXo,ME,13,5,8,179,1,CRISIS
train,ePA08XXo,MI,9,4,4,97,1,CRISIS
train,ePA08XXo,MN,0,0,0,0,0,UNKNOWN
train,ePA08XXo,MO,10,2,13,232,1,ACTION
train,ePA08XXo,MS,3,2,2,68,1,CRISIS
train,ePA08XXo,MT,9,9,6,169,1,CRISIS
train,ePA08XXo,NC,9,4,4,99,1,CRISIS
train,ePA08XXo,ND,0,0,0,0,0,UNKNOWN
train,ePA08XXo,NE,4,0,14,145,1,ACTION
train,ePA08XXo,NH,7,1,9,158,1,ACTION
train,ePA08XXo,NJ,0,0,0,0,0,UNKNOWN
train,ePA08XXo,NM,9,4,3,96,1,CRISIS
train,ePA08XXo,NV,0,0,0,0,0,UNKNOWN
train,ePA08XXo,NY,8,0,4,148,1,CRISIS
train,ePA08XXo,OH,12,16,5,239,1,ALERT
train,ePA08XXo,OK,3,2,2,68,1,CRISIS
train,ePA08XXo,OR,0,0,0,0,0,UNKNOWN
train,ePA08XXo,PA,0,0,0,0,0,UNKNOWN
train,ePA08XXo,RI,4,9,4,140,1,ALERT
train,ePA08XXo,SC,0,0,0,0,0,UNKNOWN
train,ePA08XXo,SD,0,0,0,0,0,UNKNOWN
train,ePA08XXo,TN,0,0,0,0,0,UNKNOWN
train,ePA08XXo,TX,3,0,11,86,1,ACTION
train,ePA08XXo,UT,0,0,0,0,0,UNKNOWN
train,ePA08XXo,VA,1,8,0,66,1,ALERT
train,ePA08XXo,VT,0,0,0,0,0,UNKNOWN
train,ePA08XXo,WA,16,11,8,263,1,CRISIS
train,ePA08XXo,WI,9,1,25,233,1,ACTION
train,ePA08XXo,WV,4,1,4,74,1,CRISIS
train,ePA08XXo,WY,0,0,0,0,0,UNKNOWN
train,aHT3VIho,AK,5,7,2,94,1,ALERT
train,aHT3VIho,AL,0,0,0,0,0,UNKNOWN
train,aHT3VIho,AR,0,0,0,0,0,UNKNOWN
train,aHT3VIho,AZ,8,2,9,152,1,ACTION
train,aHT3VIho,CA,0,0,0,0,0,UNKNOWN
train,aHT3VIho,CO,0,0,0,0,0,UNKNOWN
train,aHT3VIho,CT,14,1,14,234,1,CRISIS
train,aHT3VIho,DC,7,9,14,216,1,ACTION
train,aHT3VIho,DE,3,2,2,68,1,CRISIS
train,aHT3VIho,FL,6,7,2,94,1,ALERT
train,aHT3VIho,GA,3,2,2,68,1,CRISIS
train,aHT3VIho,HI,3,0,10,84,1,ACTION
train,aHT3VIho,IA,0,0,0,0,0,UNKNOWN
train,aHT3VIho,ID,6,1,10,135,1,ACTION
train,aHT3VIho,IL,2,0,9,68,1,ACTION
train,aHT3VIho,IN,3,1,4,68,1,ACTION
train,aHT3VIho,KS,7,15,2,165,1,ALERT
train,aHT3VIho,KY,5,7,3,99,1,ALERT
train,aHT3VIho,LA,7,3,5,146,1,CRISIS
train,aHT3VIho,MA,0,0,0,0,0,UNKNOWN
train,aHT3VIho,MD,11,7,18,238,1,ACTION
train,aHT3VIho,ME,2,0,10,70,1,ACTION
train,aHT3VIho,MI,12,10,11,237,1,CRISIS
train,aHT3VIho,MN,10,15,12,244,1,ALERT
train,aHT3VIho,MO,5,7,3,99,1,ALERT
train,aHT3VIho,MS,0,0,0,0,0,UNKNOWN
train,aHT3VIho,MT,1,8,1,70,1,ALERT
train,aHT3VIho,NC,5,7,3,100,1,ALERT
train,aHT3VIho,ND,8,7,14,190,1,ACTION
train,aHT3VIho,NE,7,15,4,166,1,ALERT
train,aHT3VIho,NH,5,7,3,100,1,ALERT
train,aHT3VIho,NJ,7,0,13,170,1,ACTION
train,aHT3VIho,NM,1,8,0,68,1,ALERT
train,aHT3VIho,NV,6,0,2,71,1,CRISIS
train,aHT3VIho,NY,3,1,4,74,1,ACTION
train,aHT3VIho,OH,12,16,5,239,1,ALERT
train,aHT3VIho,OK,3,1,4,70,1,ACTION
train,aHT3VIho,OR,3,0,6,60,1,ACTION
train,aHT3VIho,PA,11,16,6,231,1,ALERT
train,aHT3VIho,RI,9,11,5,218,1,ALERT
train,aHT3VIho,SC,7,1,14,158,1,ACTION
train,aHT3VIho,SD,11,7,18,245,1,ACTION
train,aHT3VIho,TN,12,7,3,163,1,CRISIS
train,aHT3VIho,TX,0,0,0,0,0,UNKNOWN
train,aHT3VIho,UT,4,1,4,82,1,CRISIS
train,aHT3VIho,VA,0,0,0,0,0,UNKNOWN
train,aHT3VIho,VT,0,0,0,0,0,UNKNOWN
train,aHT3VIho,WA,6,1,12,148,1,ACTION
train,aHT3VIho,WI,1,8,1,66,1,ALERT
train,aHT3VIho,WV,5,7,2,100,1,ALERT
train,aHT3VIho,WY,6,1,12,146,1,ACTION
train,DpR0556d,AK,0,0,0,0,0,UNKNOWN
train,DpR0556d,AL,4,0,6,102,1,ACTION
train,DpR0556d,AR,3,0,10,84,1,ACTION
train,DpR0556d,AZ,8,0,12,184,1,ACTION
train,DpR0556d,CA,9,4,3,95,1,CRISIS
train,DpR0556d,CO,4,0,3,84,1,CRISIS
train,DpR0556d,CT,4,0,6,102,1,ACTION
train,DpR0556d,DC,0,0,0,0,0,UNKNOWN
train,DpR0556d,DE,0,0,0,0,0,UNKNOWN
train,DpR0556d,FL,0,0,0,0,0,UNKNOWN
train,DpR0556d,GA,2,0,3,73,1,ACTION
train,DpR0556d,HI,4,0,3,81,1,CRISIS
train,DpR0556d,IA,0,0,0,0,0,UNKNOWN
train,DpR0556d,ID,12,8,16,253,1,ACTION
train,DpR0556d,IL,0,0,0,0,0,UNKNOWN
train,DpR0556d,IN,6,0,15,167,1,ACTION
train,DpR0556d,KS,11,4,6,171,1,CRISIS
train,DpR0556d,KY,6,7,3,98,1,ALERT
train,DpR0556d,LA,3,0,10,84,1,ACTION
train,DpR0556d,MA,5,7,2,96,1,ALERT
train,DpR0556d,MD,3,0,6,60,1,ACTION
train,DpR0556d,ME,5,7,3,97,1,ALERT
train,DpR0556d,MI,4,1,4,82,1,CRISIS
train,DpR0556d,MN,8,1,10,171,1,ACTION
train,DpR0556d,MO,14,10,13,243,1,CRISIS
train,DpR0556d,MS,5,0,13,158,1,ACTION
train,DpR0556d,MT,10,2,14,220,1,ACTION
train,DpR0556d,NC,0,0,0,0,0,UNKNOWN
train,DpR0556d,ND,9,4,4,99,1,CRISIS
train,DpR0556d,NE,0,0,0,0,0,UNKNOWN
train,DpR0556d,NH,6,7,3,100,1,ALERT
train,DpR0556d,NJ,2,0,3,75,1,ACTION
train,DpR0556d,NM,9,1,19,202,1,ACTION
train,DpR0556d,NV,5,8,5,152,1,ALERT
train,DpR0556d,NY,12,1,11,206,1,CRISIS
train,DpR0556d,OH,13,8,15,258,1,ACTION
train,DpR0556d,OK,12,5,7,164,1,CRISIS
train,DpR0556d,OR,6,7,2,94,1,ALERT
train,DpR0556d,PA,16,8,7,231,1,CRISIS
train,DpR0556d,RI,6,0,1,70,1,CRISIS
train,DpR0556d,SC,9,0,19,266,1,ACTION
train,DpR0556d,SD,3,0,10,86,1,ACTION
train,DpR0556d,TN,19,11,8,269,1,CRISIS
train,DpR0556d,TX,0,0,0,0,0,UNKNOWN
train,DpR0556d,UT,0,0,0,0,0,UNKNOWN
train,DpR0556d,VA,6,0,1,68,1,CRISIS
train,DpR0556d,VT,1,8,0,65,1,ALERT
train,DpR0556d,WA,2,0,9,68,1,ACTION
train,DpR0556d,WI,0,0,0,0,0,UNKNOWN
train,DpR0556d,WV,17,11,15,288,1,CRISIS
train,DpR0556d,WY,0,0,0,0,0,UNKNOWN
train,UKjQnuej,AK,2,0,9,67,1,ACTION
train,UKjQnuej,AL,5,7,2,96,1,ALERT
train,UKjQnuej,AR,0,0,0,0,0,UNKNOWN
train,UKjQnuej,AZ,0,0,0,0,0,UNKNOWN
train,UKjQnuej,CA,0,0,0,0,0,UNKNOWN
train,UKjQnuej,CO,0,0,0,0,0,UNKNOWN
train,UKjQnuej,CT,0,0,0,0,0,UNKNOWN
train,UKjQnuej,DC,5,2,11,134,1,ACTION
train,UKjQnuej,DE,6,2,12,153,1,ACTION
train,UKjQnuej,FL,0,0,0,0,0,UNKNOWN
train,UKjQnuej,GA,8,7,12,180,1,ACTION
train,UKjQnuej,HI,0,0,0,0,0,UNKNOWN
train,UKjQnuej,IA,1,8,1,68,1,ALERT
train,UKjQnuej,ID,0,0,0,0,0,UNKNOWN
train,UKjQnuej,IL,1,8,0,66,1,ALERT
train,UKjQnuej,IN,5,7,2,94,1,ALERT
train,UKjQnuej,KS,11,8,15,238,1,ACTION
train,UKjQnuej,KY,4,1,5,74,1,ACTION
train,UKjQnuej,LA,6,0,16,144,1,ACTION
train,UKjQnuej,MA,10,7,17,224,1,ACTION
train,UKjQnuej,MD,5,7,2,94,1,ALERT
train,UKjQnuej,ME,0,0,0,0,0,UNKNOWN
train,UKjQnuej,MI,0,0,0,0,0,UNKNOWN
train,UKjQnuej,MN,6,1,10,129,1,ACTION
train,UKjQnuej,MO,3,0,7,63,1,ACTION
train,UKjQnuej,MS,9,1,22,233,1,ACTION
train,UKjQnuej,MT,6,7,3,98,1,ALERT
train,UKjQnuej,NC,5,7,3,100,1,ALERT
train,UKjQnuej,ND,0,0,0,0,0,UNKNOWN
train,UKjQnuej,NE,0,0,0,0,0,UNKNOWN
train,UKjQnuej,NH,11,8,15,236,1,ACTION
train,UKjQnuej,NJ,6,9,3,148,1,ALERT
train,UKjQnuej,NM,8,7,8,159,1,CRISIS
train,UKjQnuej,NV,3,0,11,87,1,ACTION
train,UKjQnuej,NY,5,7,2,100,1,ALERT
train,UKjQnuej,OH,8,2,7,150,1,CRISIS
train,UKjQnuej,OK,8,8,6,166,1,CRISIS
train,UKjQnuej,OR,9,2,3,135,1,CRISIS
train,UKjQnuej,PA,2,0,9,67,1,ACTION
train,UKjQnuej,RI,10,8,6,170,1,CRISIS
train,UKjQnuej,SC,6,7,2,98,1,ALERT
train,UKjQnuej,SD,3,1,4,68,1,ACTION
train,UKjQnuej,TN,5,7,2,94,1,ALERT
train,UKjQnuej,TX,4,1,4,81,1,CRISIS
train,UKjQnuej,UT,5,7,3,99,1,ALERT
train,UKjQnuej,VA,0,0,0,0,0,UNKNOWN
train,UKjQnuej,VT,6,1,12,146,1,ACTION
train,UKjQnuej,WA,0,0,0,0,0,UNKNOWN
train,UKjQnuej,WI,4,10,4,135,1,ALERT
train,UKjQnuej,WV,3,1,4,75,1,ACTION
train,UKjQnuej,WY,0,0,0,0,0,UNKNOWN
train,N81HwK1a,AK,2,0,3,72,1,ACTION
